Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
069620,KR7069620003,대웅제약,KOSPI,,-,0,,,,,,,,,11586575,STK,ME005
000430,KR7000430009,대원강업,KOSPI,,-,0,,,,,,,,,62000000,STK,ME005
006340,KR7006340004,대원전선,KOSPI,,-,0,,,,,,,,,78414416,STK,ME005
006345,KR7006341002,대원전선우,KOSPI,,-,0,,,,,,,,,2621200,STK,ME005
003220,KR7003220001,대원제약,KOSPI,,-,0,,,,,,,,,22427583,STK,ME005
024890,KR7024890006,대원화성,KOSPI,,-,0,,,,,,,,,8249830,STK,ME005
012800,KR7012800009,대창,KOSPI,,-,0,,,,,,,,,91140499,STK,ME005
015230,KR7015230006,대창단조,KOSPI,,-,0,,,,,,,,,27143620,STK,ME005
001070,KR7001070002,대한방직,KOSPI,,-,0,,,,,,,,,5300000,STK,ME005
006650,KR7006650006,대한유화,KOSPI,,-,0,,,,,,,,,6500000,STK,ME005
001440,KR7001440007,대한전선,KOSPI,,-,0,,,,,,,,,195992596,STK,ME005
084010,KR7084010008,대한제강,KOSPI,,-,0,,,,,,,,,34371596,STK,ME005
001790,KR7001790005,대한제당,KOSPI,,-,0,,,,,,,,,86241915,STK,ME005
001795,KR7001791003,대한제당우,KOSPI,,-,0,,,,,,,,,6482760,STK,ME005
001130,KR7001130004,대한제분,KOSPI,,-,0,,,,,,,,,16900000,STK,ME005
439260,KR7439260001,대한조선,KOSPI,,-,0,,,,,,,,,38088730,STK,ME005
003490,KR7003490000,대한항공,KOSPI,,-,0,,,,,,,,,368220609,STK,ME005
003495,KR7003491008,대한항공우,KOSPI,,-,0,,,,,,,,,1110791,STK,ME005
005880,KR7005880000,대한해운,KOSPI,,-,0,,,,,,,,,322747340,STK,ME005
003830,KR7003830007,대한화섬,KOSPI,,-,0,,,,,,,,,1328000,STK,ME005
016090,KR7016090003,대현,KOSPI,,-,0,,,,,,,,,44282310,STK,ME005
069460,KR7069460004,대호에이엘,KOSPI,,-,0,,,,,,,,,17414390,STK,ME005
475560,KR7475560009,더본코리아,KOSPI,,-,0,,,,,,,,,14827970,STK,ME005
192080,KR7192080000,더블유게임즈,KOSPI,,-,0,,,,,,,,,21173468,STK,ME005
004830,KR7004830006,덕성,KOSPI,,-,0,,,,,,,,,15680000,STK,ME005
004835,KR7004831004,덕성우,KOSPI,,-,0,,,,,,,,,1392000,STK,ME005
145720,KR7145720009,덴티움,KOSPI,,-,0,,,,,,,,,8623891,STK,ME005
002150,KR7002150001,도화엔지니어링,KOSPI,,-,0,,,,,,,,,33720000,STK,ME005
460850,KR7460850001,동국씨엠,KOSPI,,-,0,,,,,,,,,29898656,STK,ME005
460860,KR7460860000,동국제강,KOSPI,,-,0,,,,,,,,,49608017,STK,ME005
001230,KR7001230002,동국홀딩스,KOSPI,,-,0,,,,,,,,,155507715,STK,ME005
023450,KR7023450000,동남합성,KOSPI,,-,0,,,,,,,,,3500000,STK,ME005
004140,KR7004140000,동방,KOSPI,,-,0,,,,,,,,,47971766,STK,ME005
007590,KR7007590003,동방아그로,KOSPI,,-,0,,,,,,,,,13617577,STK,ME005
005960,KR7005960000,동부건설,KOSPI,,-,0,,,,,,,,,22946663,STK,ME005
005965,KR7005961008,동부건설우,KOSPI,,-,0,,,,,,,,,225732,STK,ME005
026960,KR7026960005,동서,KOSPI,,-,0,,,,,,,,,99700000,STK,ME005
002210,KR7002210003,동성제약,KOSPI,,-,0,,,,,,,,,96619507,STK,ME005
102260,KR7102260007,동성케미컬,KOSPI,,-,0,,,,,,,,,50669591,STK,ME005
000640,KR7000640003,동아쏘시오홀딩스,KOSPI,,-,0,,,,,,,,,6732527,STK,ME005
170900,KR7170900005,동아에스티,KOSPI,,-,0,,,,,,,,,9727881,STK,ME005
028100,KR7028100006,동아지질,KOSPI,,-,0,,,,,,,,,11222117,STK,ME005
001520,KR7001520006,동양,KOSPI,,-,0,,,,,,,,,107122032,STK,ME005
001527,KR7001522002,동양2우B,KOSPI,,-,0,,,,,,,,,205705,STK,ME005
084670,KR7084670009,동양고속,KOSPI,,-,0,,,,,,,,,2895569,STK,ME005
001525,KR7001521004,동양우,KOSPI,,-,0,,,,,,,,,262615,STK,ME005
018500,KR7018500009,동원모빌리티,KOSPI,,-,0,,,,,,,,,46754933,STK,ME005
006040,KR7006040000,동원산업,KOSPI,,-,0,,,,,,,,,44140819,STK,ME005
030720,KR7030720007,동원수산,KOSPI,,-,0,,,,,,,,,4653805,STK,ME005
014820,KR7014820005,동원시스템즈,KOSPI,,-,0,,,,,,,,,28991282,STK,ME005
014825,KR7014821003,동원시스템즈우,KOSPI,,-,0,,,,,,,,,264111,STK,ME005
111380,KR7111380002,동인기연,KOSPI,,-,0,,,,,,,,,6128000,STK,ME005
163560,KR7163560006,동일고무벨트,KOSPI,,-,0,,,,,,,,,13900000,STK,ME005
004890,KR7004890000,동일산업,KOSPI,,-,0,,,,,,,,,2425215,STK,ME005
002690,KR7002690006,동일제강,KOSPI,,-,0,,,,,,,,,20300360,STK,ME005
000020,KR7000020008,동화약품,KOSPI,,-,0,,,,,,,,,27931470,STK,ME005
000150,KR7000150003,두산,KOSPI,,-,0,,,,,,,,,16193835,STK,ME005
000157,KR7000152009,두산2우B,KOSPI,,-,0,,,,,,,,,893038,STK,ME005
454910,KR7454910001,두산로보틱스,KOSPI,,-,0,,,,,,,,,64819980,STK,ME005
241560,KR7241560002,두산밥캣,KOSPI,,-,0,,,,,,,,,95856065,STK,ME005
034020,KR7034020008,두산에너빌리티,KOSPI,,-,0,,,,,,,,,640561146,STK,ME005
000155,KR7000151001,두산우,KOSPI,,-,0,,,,,,,,,3996462,STK,ME005
336260,KR7336260005,두산퓨얼셀,KOSPI,,-,0,,,,,,,,,65493726,STK,ME005
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,-,0,,,,,,,,,13364200,STK,ME005
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,-,0,,,,,,,,,2986300,STK,ME005
016740,KR7016740003,두올,KOSPI,,-,0,,,,,,,,,28674024,STK,ME005
192650,KR7192650000,드림텍,KOSPI,,-,0,,,,,,,,,65886829,STK,ME005
024090,KR7024090003,디씨엠,KOSPI,,-,0,,,,,,,,,11400000,STK,ME005
003160,KR7003160009,디아이,KOSPI,,-,0,,,,,,,,,28300000,STK,ME005
092200,KR7092200005,디아이씨,KOSPI,,-,0,,,,,,,,,38888569,STK,ME005
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,-,0,,,,,,,,,88400000,STK,ME005
013570,KR7013570007,디와이,KOSPI,,-,0,,,,,,,,,26319633,STK,ME005
024900,KR7024900003,디와이덕양,KOSPI,,-,0,,,,,,,,,32564980,STK,ME005
002880,KR7002880003,디와이에이,KOSPI,,-,0,,,,,,,,,9354799,STK,ME005
210540,KR7210540001,디와이파워,KOSPI,,-,0,,,,,,,,,11041708,STK,ME005
032350,KR7032350001,롯데관광개발,KOSPI,,-,0,,,,,,,,,79725458,STK,ME005
089860,KR7089860001,롯데렌탈,KOSPI,,-,0,,,,,,,,,36309388,STK,ME005
330590,KR7330590001,롯데리츠,KOSPI,,-,0,,,,,,,,,288968884,STK,ME005
000400,KR7000400002,롯데손해보험,KOSPI,,-,0,,,,,,,,,310336320,STK,ME005
023530,KR7023530009,롯데쇼핑,KOSPI,,-,0,,,,,,,,,28288755,STK,ME005
020150,KR7020150009,롯데에너지머티리얼즈,KOSPI,,-,0,,,,,,,,,52365463,STK,ME005
280360,KR7280360009,롯데웰푸드,KOSPI,,-,0,,,,,,,,,9204574,STK,ME005
286940,KR7286940002,롯데이노베이트,KOSPI,,-,0,,,,,,,,,15129367,STK,ME005
004000,KR7004000006,롯데정밀화학,KOSPI,,-,0,,,,,,,,,25800000,STK,ME005
004990,KR7004990008,롯데지주,KOSPI,,-,0,,,,,,,,,99663776,STK,ME005
00499K,KR700499K014,롯데지주우,KOSPI,,-,0,,,,,,,,,805603,STK,ME005
005300,KR7005300009,롯데칠성,KOSPI,,-,0,,,,,,,,,9278884,STK,ME005
005305,KR7005301007,롯데칠성우,KOSPI,,-,0,,,,,,,,,775310,STK,ME005
011170,KR7011170008,롯데케미칼,KOSPI,,-,0,,,,,,,,,42775419,STK,ME005
071840,KR7071840003,롯데하이마트,KOSPI,,-,0,,,,,,,,,23607712,STK,ME005
027740,KR7027740000,마니커,KOSPI,,-,0,,,,,,,,,31755614,STK,ME005
357430,KR7357430008,마스턴프리미어리츠,KOSPI,,-,0,,,,,,,,,30505307,STK,ME005
001080,KR7001080001,만호제강,KOSPI,,-,0,,,,,,,,,35114960,STK,ME005
088980,KR7088980008,맥쿼리인프라,KOSPI,,-,0,,,,,,,,,478921993,STK,ME005
094800,KR7094800000,맵스리얼티,KOSPI,,-,0,,,,,,,,,92834331,STK,ME005
138040,KR7138040001,메리츠금융지주,KOSPI,,-,0,,,,,,,,,167347273,STK,ME005
090370,KR7090370008,메타랩스,KOSPI,,-,0,,,,,,,,,27304689,STK,ME005
118000,KR7118000009,메타케어,KOSPI,,-,0,,,,,,,,,22055785,STK,ME005
017180,KR7017180001,명문제약,KOSPI,,-,0,,,,,,,,,33953454,STK,ME005
009900,KR7009900002,명신산업,KOSPI,,-,0,,,,,,,,,52470133,STK,ME005
317450,KR7317450005,명인제약,KOSPI,,-,0,,,,,,,,,14600000,STK,ME005
012690,KR7012690004,모나리자,KOSPI,,-,0,,,,,,,,,36571255,STK,ME005
005360,KR7005360003,모나미,KOSPI,,-,0,,,,,,,,,18897307,STK,ME005
070960,KR7070960000,모나용평,KOSPI,,-,0,,,,,,,,,48133333,STK,ME005
009680,KR7009680000,모토닉,KOSPI,,-,0,,,,,,,,,21733094,STK,ME005
009580,KR7009580002,무림P&P,KOSPI,,-,0,,,,,,,,,62368324,STK,ME005
009200,KR7009200007,무림페이퍼,KOSPI,,-,0,,,,,,,,,41609310,STK,ME005
033920,KR7033920000,무학,KOSPI,,-,0,,,,,,,,,28500000,STK,ME005
008420,KR7008420002,문배철강,KOSPI,,-,0,,,,,,,,,20503505,STK,ME005
025560,KR7025560004,미래산업,KOSPI,,-,0,,,,,,,,,27778678,STK,ME005
007120,KR7007120009,미래아이앤지,KOSPI,,-,0,,,,,,,,,27323114,STK,ME005
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,-,0,,,,,,,,,39605940,STK,ME005
357250,KR7357250000,미래에셋맵스리츠,KOSPI,,-,0,,,,,,,,,24995105,STK,ME005
085620,KR7085620003,미래에셋생명,KOSPI,,-,0,,,,,,,,,135180000,STK,ME005
006800,KR7006800007,미래에셋증권,KOSPI,,-,0,,,,,,,,,543021051,STK,ME005
00680K,KR700680K019,미래에셋증권2우B,KOSPI,,-,0,,,,,,,,,127271150,STK,ME005
006805,KR7006801005,미래에셋증권우,KOSPI,,-,0,,,,,,,,,13454133,STK,ME005
081660,KR7081660003,미스토홀딩스,KOSPI,,-,0,,,,,,,,,53091840,STK,ME005
002840,KR7002840007,미원상사,KOSPI,,-,0,,,,,,,,,4500000,STK,ME005
268280,KR7268280005,미원에스씨,KOSPI,,-,0,,,,,,,,,5000000,STK,ME005
107590,KR7107590002,미원홀딩스,KOSPI,,-,0,,,,,,,,,2320000,STK,ME005
134380,KR7134380005,미원화학,KOSPI,,-,0,,,,,,,,,21992680,STK,ME005
003650,KR7003650009,미창석유,KOSPI,,-,0,,,,,,,,,1739672,STK,ME005
377740,KR7377740006,바이오노트,KOSPI,,-,0,,,,,,,,,101886048,STK,ME005
003610,KR7003610003,방림,KOSPI,,-,0,,,,,,,,,32110778,STK,ME005
035150,KR7035150002,백산,KOSPI,,-,0,,,,,,,,,19771079,STK,ME005
002410,KR7002410009,범양건영,KOSPI,,-,0,,,,,,,,,27479820,STK,ME005
007210,KR7007210008,벽산,KOSPI,,-,0,,,,,,,,,65360000,STK,ME005
002760,KR7002760007,보락,KOSPI,,-,0,,,,,,,,,59900000,STK,ME005
003850,KR7003850005,보령,KOSPI,,-,0,,,,,,,,,85787207,STK,ME005
000890,KR7000890004,보해양조,KOSPI,,-,0,,,,,,,,,27624025,STK,ME005
003000,KR7003000007,부광약품,KOSPI,,-,0,,,,,,,,,98664671,STK,ME005
001270,KR7001270008,부국증권,KOSPI,,-,0,,,,,,,,,10369886,STK,ME005
001275,KR7001271006,부국증권우,KOSPI,,-,0,,,,,,,,,3000000,STK,ME005
026940,KR7026940007,부국철강,KOSPI,,-,0,,,,,,,,,20000000,STK,ME005
011390,KR7011390002,부산산업,KOSPI,,-,0,,,,,,,,,1056000,STK,ME005
005030,KR7005030002,부산주공,KOSPI,,-,0,,,,,,,,,92782988,STK,ME005
006740,KR7006740005,블루산업개발,KOSPI,,-,0,,,,,,,,,5950959,STK,ME005
002070,KR7002070001,비비안,KOSPI,,-,0,,,,,,,,,4801800,STK,ME005
100220,KR7100220003,비상교육,KOSPI,,-,0,,,,,,,,,12996741,STK,ME005
090460,KR7090460007,비에이치,KOSPI,,-,0,,,,,,,,,33711538,STK,ME005
005180,KR7005180005,빙그레,KOSPI,,-,0,,,,,,,,,8841801,STK,ME005
003960,KR7003960002,사조대림,KOSPI,,-,0,,,,,,,,,9164467,STK,ME005
008040,KR7008040008,사조동아원,KOSPI,,-,0,,,,,,,,,14114460,STK,ME005
007160,KR7007160005,사조산업,KOSPI,,-,0,,,,,,,,,5000000,STK,ME005
014710,KR7014710008,사조씨푸드,KOSPI,,-,0,,,,,,,,,17218543,STK,ME005
006090,KR7006090005,사조오양,KOSPI,,-,0,,,,,,,,,9422736,STK,ME005
062040,KR7062040001,산일전기,KOSPI,,-,0,,,,,,,,,30642850,STK,ME005
005610,KR7005610001,삼립,KOSPI,,-,0,,,,,,,,,8629009,STK,ME005
001470,KR7001470004,삼부토건,KOSPI,,-,0,,,,,,,,,39139903,STK,ME005
028050,KR7028050003,삼성E&A,KOSPI,,-,0,,,,,,,,,196000000,STK,ME005
448730,KR7448730002,삼성FN리츠,KOSPI,,-,0,,,,,,,,,91050000,STK,ME005
006400,KR7006400006,삼성SDI,KOSPI,,-,0,,,,,,,,,80585530,STK,ME005
006405,KR7006401004,삼성SDI우,KOSPI,,-,0,,,,,,,,,1617896,STK,ME005
006660,KR7006660005,삼성공조,KOSPI,,-,0,,,,,,,,,8126314,STK,ME005
028260,KR7028260008,삼성물산,KOSPI,,-,0,,,,,,,,,162167581,STK,ME005
02826K,KR702826K016,삼성물산우B,KOSPI,,-,0,,,,,,,,,1467590,STK,ME005
207940,KR7207940008,삼성바이오로직스,KOSPI,,-,0,,,,,,,,,46290951,STK,ME005
032830,KR7032830002,삼성생명,KOSPI,,-,0,,,,,,,,,200000000,STK,ME005
018260,KR7018260000,삼성에스디에스,KOSPI,,-,0,,,,,,,,,77377800,STK,ME005
0126Z0,KR70126Z0002,삼성에피스홀딩스,KOSPI,,-,0,,,,,,,,,24883049,STK,ME005
009150,KR7009150004,삼성전기,KOSPI,,-,0,,,,,,,,,74693696,STK,ME005
009155,KR7009151002,삼성전기우,KOSPI,,-,0,,,,,,,,,2906984,STK,ME005
005930,KR7005930003,삼성전자,KOSPI,,-,0,,,,,,,,,5846278608,STK,ME005
005935,KR7005931001,삼성전자우,KOSPI,,-,0,,,,,,,,,802371203,STK,ME005
001360,KR7001360007,삼성제약,KOSPI,,-,0,,,,,,,,,94162079,STK,ME005
010140,KR7010140002,삼성중공업,KOSPI,,-,0,,,,,,,,,880000000,STK,ME005
016360,KR7016360000,삼성증권,KOSPI,,-,0,,,,,,,,,89300000,STK,ME005
068290,KR7068290006,삼성출판사,KOSPI,,-,0,,,,,,,,,10000000,STK,ME005
029780,KR7029780004,삼성카드,KOSPI,,-,0,,,,,,,,,115858891,STK,ME005
000810,KR7000810002,삼성화재,KOSPI,,-,0,,,,,,,,,44647473,STK,ME005
000815,KR7000811000,삼성화재우,KOSPI,,-,0,,,,,,,,,3007020,STK,ME005
006110,KR7006110001,삼아알미늄,KOSPI,,-,0,,,,,,,,,15123455,STK,ME005
0120G0,KR70120G0001,삼양바이오팜,KOSPI,,-,0,,,,,,,,,7435870,STK,ME005
145990,KR7145990008,삼양사,KOSPI,,-,0,,,,,,,,,10313449,STK,ME005
145995,KR7145991006,삼양사우,KOSPI,,-,0,,,,,,,,,370070,STK,ME005
003230,KR7003230000,삼양식품,KOSPI,,-,0,,,,,,,,,7533015,STK,ME005
272550,KR7272550005,삼양패키징,KOSPI,,-,0,,,,,,,,,15068406,STK,ME005
000070,KR7000070003,삼양홀딩스,KOSPI,,-,0,,,,,,,,,7763191,STK,ME005
003720,KR7003720000,삼영,KOSPI,,-,0,,,,,,,,,34000000,STK,ME005
002810,KR7002810000,삼영무역,KOSPI,,-,0,,,,,,,,,18466948,STK,ME005
005680,KR7005680004,삼영전자,KOSPI,,-,0,,,,,,,,,20000000,STK,ME005
023000,KR7023000003,삼원강재,KOSPI,,-,0,,,,,,,,,39739956,STK,ME005
004380,KR7004380002,삼익THK,KOSPI,,-,0,,,,,,,,,20700000,STK,ME005
002450,KR7002450005,삼익악기,KOSPI,,-,0,,,,,,,,,90530915,STK,ME005
004440,KR7004440004,삼일씨엔에스,KOSPI,,-,0,,,,,,,,,12731947,STK,ME005
000520,KR7000520007,삼일제약,KOSPI,,-,0,,,,,,,,,21691811,STK,ME005
009770,KR7009770009,삼정펄프,KOSPI,,-,0,,,,,,,,,2499971,STK,ME005
005500,KR7005500004,삼진제약,KOSPI,,-,0,,,,,,,,,13320000,STK,ME005
004690,KR7004690004,삼천리,KOSPI,,-,0,,,,,,,,,3626777,STK,ME005
010960,KR7010960003,삼호개발,KOSPI,,-,0,,,,,,,,,24120000,STK,ME005
004450,KR7004450003,삼화왕관,KOSPI,,-,0,,,,,,,,,2154379,STK,ME005
009470,KR7009470006,삼화전기,KOSPI,,-,0,,,,,,,,,6613820,STK,ME005
011230,KR7011230000,삼화전자,KOSPI,,-,0,,,,,,,,,19165785,STK,ME005
001820,KR7001820000,삼화콘덴서,KOSPI,,-,0,,,,,,,,,10395000,STK,ME005
001290,KR7001290006,상상인증권,KOSPI,,-,0,,,,,,,,,21667424,STK,ME005
041650,KR7041650003,상신브레이크,KOSPI,,-,0,,,,,,,,,21471450,STK,ME005
075180,KR7075180000,새론오토모티브,KOSPI,,-,0,,,,,,,,,19200000,STK,ME005
007540,KR7007540008,샘표,KOSPI,,-,0,,,,,,,,,2875800,STK,ME005
248170,KR7248170003,샘표식품,KOSPI,,-,0,,,,,,,,,4568286,STK,ME005
007860,KR7007860000,서연,KOSPI,,-,0,,,,,,,,,23479844,STK,ME005
200880,KR7200880003,서연이화,KOSPI,,-,0,,,,,,,,,27028437,STK,ME005
017390,KR7017390006,서울가스,KOSPI,,-,0,,,,,,,,,4950000,STK,ME005
031210,KR7031210008,서울보증보험,KOSPI,,-,0,,,,,,,,,69821598,STK,ME005
004410,KR7004410007,서울식품,KOSPI,,-,0,,,,,,,,,39455013,STK,ME005
004415,KR7004411005,서울식품우,KOSPI,,-,0,,,,,,,,,222450,STK,ME005
021050,KR7021050000,서원,KOSPI,,-,0,,,,,,,,,47474590,STK,ME005
008490,KR7008490005,서흥,KOSPI,,-,0,,,,,,,,,11569113,STK,ME005
007610,KR7007610009,선도전기,KOSPI,,-,0,,,,,,,,,18000000,STK,ME005
136490,KR7136490000,선진,KOSPI,,-,0,,,,,,,,,23779604,STK,ME005
014910,KR7014910004,성문전자,KOSPI,,-,0,,,,,,,,,21857257,STK,ME005
014915,KR7014911002,성문전자우,KOSPI,,-,0,,,,,,,,,600000,STK,ME005
004980,KR7004980009,성신양회,KOSPI,,-,0,,,,,,,,,24516073,STK,ME005
004985,KR7004981007,성신양회우,KOSPI,,-,0,,,,,,,,,735645,STK,ME005
000180,KR7000180000,성창기업지주,KOSPI,,-,0,,,,,,,,,13950320,STK,ME005
004360,KR7004360004,세방,KOSPI,,-,0,,,,,,,,,19115603,STK,ME005
004365,KR7004361002,세방우,KOSPI,,-,0,,,,,,,,,3689250,STK,ME005
004490,KR7004490009,세방전지,KOSPI,,-,0,,,,,,,,,13860000,STK,ME005
001430,KR7001430008,세아베스틸지주,KOSPI,,-,0,,,,,,,,,35862119,STK,ME005
306200,KR7306200007,세아제강,KOSPI,,-,0,,,,,,,,,2836300,STK,ME005
003030,KR7003030004,세아제강지주,KOSPI,,-,0,,,,,,,,,4141657,STK,ME005
058650,KR7058650003,세아홀딩스,KOSPI,,-,0,,,,,,,,,4055236,STK,ME005
013000,KR7013000005,세우글로벌,KOSPI,,-,0,,,,,,,,,28705031,STK,ME005
021820,KR7021820006,세원정공,KOSPI,,-,0,,,,,,,,,10000000,STK,ME005
067830,KR7067830000,세이브존I&C,KOSPI,,-,0,,,,,,,,,41040895,STK,ME005
075580,KR7075580001,세진중공업,KOSPI,,-,0,,,,,,,,,56849456,STK,ME005
068270,KR7068270008,셀트리온,KOSPI,,-,0,,,,,,,,,232617176,STK,ME005
336370,KR7336370002,솔루스첨단소재,KOSPI,,-,0,,,,,,,,,70212298,STK,ME005
33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,-,0,,,,,,,,,16907094,STK,ME005
33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,-,0,,,,,,,,,3777892,STK,ME005
248070,KR7248070005,솔루엠,KOSPI,,-,0,,,,,,,,,47816236,STK,ME005
004430,KR7004430005,송원산업,KOSPI,,-,0,,,,,,,,,24000000,STK,ME005
017550,KR7017550005,수산세보틱스,KOSPI,,-,0,,,,,,,,,62399130,STK,ME005
126720,KR7126720002,수산인더스트리,KOSPI,,-,0,,,,,,,,,14286000,STK,ME005
053210,KR7053210001,스카이라이프,KOSPI,,-,0,,,,,,,,,47522955,STK,ME005
026890,KR7026890004,스틱인베스트먼트,KOSPI,,-,0,,,,,,,,,38770837,STK,ME005
134790,KR7134790005,시디즈,KOSPI,,-,0,,,,,,,,,2000000,STK,ME005
462870,KR7462870007,시프트업,KOSPI,,-,0,,,,,,,,,58741890,STK,ME005
016590,KR7016590002,신대양제지,KOSPI,,-,0,,,,,,,,,40297820,STK,ME005
029530,KR7029530003,신도리코,KOSPI,,-,0,,,,,,,,,9715729,STK,ME005
004970,KR7004970000,신라교역,KOSPI,,-,0,,,,,,,,,16000000,STK,ME005
011930,KR7011930005,신성이엔지,KOSPI,,-,0,,,,,,,,,20306182,STK,ME005
004170,KR7004170007,신세계,KOSPI,,-,0,,,,,,,,,9445181,STK,ME005
035510,KR7035510007,신세계 I&C,KOSPI,,-,0,,,,,,,,,13980900,STK,ME005
031430,KR7031430002,신세계인터내셔날,KOSPI,,-,0,,,,,,,,,34986000,STK,ME005
006880,KR7006880009,신송홀딩스,KOSPI,,-,0,,,,,,,,,11828858,STK,ME005
005800,KR7005800008,신영와코루,KOSPI,,-,0,,,,,,,,,9000000,STK,ME005
001720,KR7001720002,신영증권,KOSPI,,-,0,,,,,,,,,16440000,STK,ME005
009270,KR7009270000,신원,KOSPI,,-,0,,,,,,,,,114770393,STK,ME005
002700,KR7002700003,신일전자,KOSPI,,-,0,,,,,,,,,68547521,STK,ME005
002870,KR7002870004,신풍,KOSPI,,-,0,,,,,,,,,34958700,STK,ME005
019170,KR7019170000,신풍제약,KOSPI,,-,0,,,,,,,,,52418522,STK,ME005
019175,KR7019171008,신풍제약우,KOSPI,,-,0,,,,,,,,,1991230,STK,ME005
481850,KR7481850006,신한글로벌액티브리츠,KOSPI,,-,0,,,,,,,,,43477664,STK,ME005
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,-,0,,,,,,,,,61627860,STK,ME005
293940,KR7293940003,신한알파리츠,KOSPI,,-,0,,,,,,,,,120940123,STK,ME005
055550,KR7055550008,신한지주,KOSPI,,-,0,,,,,,,,,469450239,STK,ME005
004080,KR7004080008,신흥,KOSPI,,-,0,,,,,,,,,9300000,STK,ME005
004770,KR7004770004,써니전자,KOSPI,,-,0,,,,,,,,,35507438,STK,ME005
403550,KR7403550007,쏘카,KOSPI,,-,0,,,,,,,,,37939942,STK,ME005
004920,KR7004920005,씨아이테크,KOSPI,,-,0,,,,,,,,,52179872,STK,ME005
112610,KR7112610001,씨에스윈드,KOSPI,,-,0,,,,,,,,,42171403,STK,ME005
480370,KR7480370006,씨케이솔루션,KOSPI,,-,0,,,,,,,,,32481408,STK,ME005
308170,KR7308170000,씨티알모빌리티,KOSPI,,-,0,,,,,,,,,8610000,STK,ME005
008700,KR7008700007,아남전자,KOSPI,,-,0,,,,,,,,,77124820,STK,ME005
090430,KR7090430000,아모레퍼시픽,KOSPI,,-,0,,,,,,,,,58492759,STK,ME005
090435,KR7090431008,아모레퍼시픽우,KOSPI,,-,0,,,,,,,,,10557830,STK,ME005
002790,KR7002790004,아모레퍼시픽홀딩스,KOSPI,,-,0,,,,,,,,,76458180,STK,ME005
00279K,KR700279K010,아모레퍼시픽홀딩스3우C,KOSPI,,-,0,,,,,,,,,7092200,STK,ME005
002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,-,0,,,,,,,,,6381172,STK,ME005
002030,KR7002030005,아세아,KOSPI,,-,0,,,,,,,,,2058852,STK,ME005
183190,KR7183190008,아세아시멘트,KOSPI,,-,0,,,,,,,,,35978272,STK,ME005
002310,KR7002310001,아세아제지,KOSPI,,-,0,,,,,,,,,39449510,STK,ME005
012170,KR7012170007,아센디오,KOSPI,,-,0,,,,,,,,,7296721,STK,ME005
267850,KR7267850006,아시아나IDT,KOSPI,,-,0,,,,,,,,,11100000,STK,ME005
020560,KR7020560009,아시아나항공,KOSPI,,-,0,,,,,,,,,205990711,STK,ME005
122900,KR7122900004,아이마켓코리아,KOSPI,,-,0,,,,,,,,,33428840,STK,ME005
010780,KR7010780005,아이에스동서,KOSPI,,-,0,,,,,,,,,29724668,STK,ME005
031820,KR7031820004,아이티센씨티에스,KOSPI,,-,0,,,,,,,,,12105146,STK,ME005
139990,KR7139990006,아주스틸,KOSPI,,-,0,,,,,,,,,38755414,STK,ME005
009320,KR7009320003,아진전자부품,KOSPI,,-,0,,,,,,,,,49299770,STK,ME005
001780,KR7001780006,알루코,KOSPI,,-,0,,,,,,,,,96830132,STK,ME005
018250,KR7018250001,애경산업,KOSPI,,-,0,,,,,,,,,26409935,STK,ME005
161000,KR7161000005,애경케미칼,KOSPI,,-,0,,,,,,,,,48648709,STK,ME005
011090,KR7011090008,에넥스,KOSPI,,-,0,,,,,,,,,11857054,STK,ME005
137310,KR7137310009,에스디바이오센서,KOSPI,,-,0,,,,,,,,,120749102,STK,ME005
005850,KR7005850003,에스엘,KOSPI,,-,0,,,,,,,,,46448520,STK,ME005
010580,KR7010580009,에스엠벡셀,KOSPI,,-,0,,,,,,,,,111251760,STK,ME005
012750,KR7012750006,에스원,KOSPI,,-,0,,,,,,,,,37999178,STK,ME005
023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,-,0,,,,,,,,,38035973,STK,ME005
298690,KR7298690009,에어부산,KOSPI,,-,0,,,,,,,,,162914872,STK,ME005
078520,KR7078520004,에이블씨엔씨,KOSPI,,-,0,,,,,,,,,24963426,STK,ME005
015260,KR7015260003,에이엔피,KOSPI,,-,0,,,,,,,,,47116894,STK,ME005
007460,KR7007460009,에이프로젠,KOSPI,,-,0,,,,,,,,,24825953,STK,ME005
003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,-,0,,,,,,,,,16261203,STK,ME005
244920,KR7244920005,에이플러스에셋,KOSPI,,-,0,,,,,,,,,22607693,STK,ME005
278470,KR7278470000,에이피알,KOSPI,,-,0,,,,,,,,,37438155,STK,ME005
450080,KR7450080007,에코프로머티,KOSPI,,-,0,,,,,,,,,70813870,STK,ME005
