Symbol,Name,IndustryCode,Industry,MarketCapLocal,MarketCapKrwText,Currency
TSM,Taiwan Semiconductor Manufacturing Company Limited ADR,57101010,반도체,2344286248000,"3,168조 3,029억원",USD
LLY,Eli Lilly and Company,56201040,제약,1101519556039,"1,488조 7,037억원",USD
JPM,JPMorgan Chase & Co.,55101010,은행,903783306300,"1,221조 4,631억원",USD
BRK B,Berkshire Hathaway Inc Class B,54401010,소비재 대기업,708931623212,"958조 1,211억원",USD
V,Visa Inc.,52203040,경영 지원 서비스,675945790010,"913조 5,407억원",USD
XOM,Exxonmobil Holdings Corp,50102030,"오일, 가스 정제 및 마케팅",652601547172,"881조 9,910억원",USD
JNJ,Johnson & Johnson,56201040,제약,648720603326,"876조 7,459억원",USD
MA,Mastercard Incorporated,57201030,온라인 서비스,486965165547,"658조 1,334억원",USD
ABBV,AbbVie Inc.,56201040,제약,468657175155,"633조 3,902억원",USD
ORCL,Oracle Corporation,57201020,소프트웨어,451141411200,"609조 7,176억원",USD
CVX,Chevron Corporation,50102010,통합 오일 및 가스,399915863570,"540조 4,863억원",USD
BAC,Bank of America Corporation,55101010,은행,392992458113,"531조 1,293억원",USD
KO,Coca-Cola Co,54101030,무알콜 음료,381248888422,"515조 2,579억원",USD
MRK,Merck & Co Inc,56201040,제약,372320871891,"503조 1,917억원",USD
CAT,Caterpillar Inc,52102020,중장비 및 차량,371421907061,"501조 9,767억원",USD
BRK A,Berkshire Hathaway Inc Class A,54401010,소비재 대기업,369096783357,"498조 8,343억원",USD
DELL,Dell Technologies Inc,57106010,컴퓨터 하드웨어,349010334730,"471조 6,875억원",USD
HSBC,HSBC Holdings PLC ADR,55101010,은행,348376270134,"470조 8,305억원",USD
PG,The Procter & Gamble Company,54201020,개인 생활 필수 용품,344266490085,"465조 2,762억원",USD
UNH,UnitedHealth Group Incorporated,56102020,의료 관리,334757998189,"452조 4,254억원",USD
GE,General Electric Company,52101010,항공우주 및 방위,331210705400,"447조 6,313억원",USD
SMFG,Sumitomo Mitsui Financial Group  Inc. ADR,55101010,은행,330187374450,"446조 2,482억원",USD
MS,Morgan Stanley,55102010,투자 은행 및 중개 서비스,314395960333,"424조 9,061억원",USD
HD,The Home Depot  Inc.,53403020,주택 개조 제품 및 서비스 소매,304644527299,"411조 7,271억원",USD
PM,Philip Morris International Inc.,54102030,담배,296495034501,"400조 7,130억원",USD
BABA,Alibaba Group Holding Limited ADR,57201030,온라인 서비스,289102882661,"390조 7,225억원",USD
RY,Royal Bank of Canada,55101010,은행,282630569970,"381조 9,752억원",USD
GS,The Goldman Sachs Group  Inc.,55102010,투자 은행 및 중개 서비스,276464340182,"373조 6,416억원",USD
SHEL,Shell PLC ADR,50102010,통합 오일 및 가스,269502595518,"364조 2,328억원",USD
NVS,Novartis AG ADR,56201040,제약,268532992595,"362조 9,223억원",USD
AZN,AstraZeneca PLC,56201040,제약,261149187529,"352조 9,431억원",USD
MUFG,Mitsubishi UFJ Financial Group  Inc. ADR,55101010,은행,259895608262,"351조 2,489억원",USD
ANET,Arista Networks  Inc.,57102010,통신 및 네트워킹,258790685523,"349조 7,556억원",USD
RTX,RTX Corporation,52101010,항공우주 및 방위,257408327923,"347조 8,874억원",USD
GEV,GE Vernova Inc.,59101010,전력 유틸리티,253091475353,342조 531억원,USD
WFC,Wells Fargo & Company,55101010,은행,251445544788,"339조 8,287억원",USD
SAP,SAP SE ADR,57201020,소프트웨어,245981340233,"332조 4,438억원",USD
TMO,Thermo Fisher Scientific Inc,56101010,첨단 의료 장비 및 기술,243485982777,329조 713억원,USD
TM,TOYOTA MOTOR CORPORATION ADR,53101010,자동차 및 트럭 제조,226892423364,"306조 6,451억원",USD
BHP,BHP Group Ltd ADR,51201080,다각적 채굴,223217916215,"301조 6,790억원",USD
C,Citigroup Inc.,55102010,투자 은행 및 중개 서비스,222210050644,"300조 3,169억원",USD
IBM,International Business Machines Corporation,57201010,IT 서비스 및 컨설팅,217991055158,"294조 6,149억원",USD
SAN,Banco Santander S.A. ADR,55101010,은행,207511290000,"280조 4,515억원",USD
AXP,American Express Company,55101030,소비자 대출,206016770753,"278조 4,317억원",USD
TTE,TotalEnergies SE,50102010,통합 오일 및 가스,205006855753,277조 668억원,USD
APH,Amphenol Corp,57104010,전자 장비 및 부품,204280699156,276조 854억원,USD
TD,The Toronto-Dominion Bank,55101010,은행,201736643765,"272조 6,471억원",USD
VZ,Verizon Communications Inc,57401010,통합 통신 서비스,192989308133,"260조 8,250억원",USD
CRM,Salesforce  Inc.,57201010,IT 서비스 및 컨설팅,191989440000,"259조 4,737억원",USD
DE,Deere & Co,52102020,중장비 및 차량,189579019685,"256조 2,160억원",USD
ABT,Abbott Laboratories,56101020,"의료 장비, 물품 및 유통",179423443962,"242조 4,908억원",USD
DIS,The Walt Disney Company,53302020,방송,179264634166,"242조 2,762억원",USD
MCD,McDonald's Corp,53301020,레스토랑 및 바,177158057286,"239조 4,291억원",USD
SCCO,Southern Copper Corp,51201050,특수 채굴 및 금속,174053007432,"235조 2,326억원",USD
SCHW,The Charles Schwab Corporation,55102010,투자 은행 및 중개 서비스,173538838900,"234조 5,377억원",USD
BLK,BlackRock  Inc.,55102020,투자 관리 및 펀드 운영,173306848559,"234조 2,242억원",USD
T,AT&T Inc.,57401020,무선 통신 서비스,171994879815,"232조 4,511억원",USD
ETN,Eaton Corporation PLC,52102030,전기 부품 및 장비,171863116000,"232조 2,730억원",USD
WELL,Welltower Inc.,60102040,특수 REITs,166052429261,"224조 4,199억원",USD
UBS,UBS Group AG,55102020,투자 관리 및 펀드 운영,161235236017,"217조 9,094억원",USD
NEE,NextEra Energy  Inc.,59101010,전력 유틸리티,165334632845,"223조 4,498억원",USD
UNP,Union Pacific Corporation,52405030,지상 화물 및 물류,163020257406,"220조 3,219억원",USD
BBVA,Banco Bilbao Vizcaya Argentaria SA ADR,55101010,은행,159841113302,216조 253억원,USD
PFE,Pfizer Inc.,56201040,제약,159191883341,"215조 1,478억원",USD
BA,Boeing Co,52101010,항공우주 및 방위,156271960354,"211조 2,016억원",USD
DHR,Danaher Corporation,56101010,첨단 의료 장비 및 기술,155423186679,210조 544억원,USD
COP,ConocoPhillips,50102020,"오일, 가스 탐사 및 생산",150491545994,"203조 3,893억원",USD
BX,Blackstone Inc.,55102020,투자 관리 및 펀드 운영,148130387220,"200조 1,982억원",USD
TJX,The TJX Companies  Inc.,53402020,할인점,143865607438,"194조 4,344억원",USD
UBER,Uber Technologies  Inc.,57201030,온라인 서비스,142754526857,"192조 9,327억원",USD
NOW,ServiceNow  Inc.,57201020,소프트웨어,141639094000,"191조 4,252억원",USD
GLW,Corning Incorporated,57104010,전자 장비 및 부품,137555102577,"185조 9,057억원",USD
SONY,Sony Group Corporation ADR,57106030,가정용 전자 제품,136845391836,"184조 9,465억원",USD
UL,Unilever PLC ADR,54201020,개인 생활 필수 용품,135571837190,"183조 2,253억원",USD
BUD,Anheuser-Busch Inbev SA ADR,54101010,양조업,135185140768,"182조 7,027억원",USD
NEM,Newmont Corporation,51201060,금,134092878407,"181조 2,265억원",USD
NVO,Novo Nordisk A/S ADR,56201040,제약,132021737488,"178조 4,274억원",USD
MFG,Mizuho Financial Group  Inc. ADR,55101010,은행,131560336279,"177조 8,038억원",USD
CB,Chubb Limited,55301010,복합보험 및 중개인,129540018656,175조 733억원,USD
PLD,Prologis  Inc.,60102020,상업용 REITs,129131298587,"174조 5,210억원",USD
BMY,Bristol-Myers Squibb Company,56201040,제약,127158987336,"171조 8,554억원",USD
NET,Cloudflare  Inc.,57201010,IT 서비스 및 컨설팅,125696139395,"169조 8,783억원",USD
COF,Capital One Financial Corp,55101030,소비자 대출,123034383860,"166조 2,810억원",USD
RIO,Rio Tinto PLC ADR,51201080,다각적 채굴,122364917055,"165조 3,762억원",USD
PH,Parker-Hannifin Corporation,52102010,산업용 기계 및 장비,121679563613,"164조 4,499억원",USD
BMO,Bank of Montreal,55101010,은행,121189331521,"163조 7,874억원",USD
LMT,Lockheed Martin Corp,52101010,항공우주 및 방위,120551241922,"162조 9,250억원",USD
BTI,British American Tobacco p.l.c. ADR,54102030,담배,120335357117,"162조 6,332억원",USD
HDB,HDFC Bank Limited ADR,55101010,은행,120300711289,"162조 5,864억원",USD
PGR,The Progressive Corporation,55301020,손해보험,120107976000,"162조 3,259억원",USD
SNOW,Snowflake Inc.,57201010,IT 서비스 및 컨설팅,118748952000,"160조 4,892억원",USD
SPGI,S&P Global Inc.,52203070,전문 정보 서비스,118639312000,"160조 3,410억원",USD
MDT,Medtronic PLC,56101020,"의료 장비, 물품 및 유통",116107346275,"156조 9,191억원",USD
BNS,The Bank of Nova Scotia,55101010,은행,114641424175,"154조 9,379억원",USD
MO,Altria Group Inc,54102030,담배,114611223081,"154조 8,971억원",USD
BP,BP PLC ADR,50102030,"오일, 가스 정제 및 마케팅",112810979701,"152조 4,640억원",USD
ACN,Accenture PLC,57201010,IT 서비스 및 컨설팅,112426004265,"151조 9,437억원",USD
CVS,CVS Health Corporation,56102010,의료 시설 및 서비스,111398319140,"150조 5,548억원",USD
LOW,Lowe's Companies Inc,53403020,주택 개조 제품 및 서비스 소매,110011472046,"148조 6,805억원",USD
MPC,Marathon Petroleum Corporation,50102030,"오일, 가스 정제 및 마케팅",109431793646,"147조 8,971억원",USD
VLO,Valero Energy Corp,50102030,"오일, 가스 정제 및 마케팅",108588962642,"146조 7,580억원",USD
FCX,Freeport-McMoRan Inc,51201050,특수 채굴 및 금속,106767902835,"144조 2,968억원",USD
ENB,Enbridge Inc.,50103030,오일 및 가스 수송 서비스,106760993356,"144조 2,875억원",USD
SYK,Stryker Corporation,56101020,"의료 장비, 물품 및 유통",105517109224,"142조 6,064억원",USD
ING,ING Groep N.V. ADR,55101010,은행,104838954000,"141조 6,898억원",USD
CM,Canadian Imperial Bank of Commerce,55101010,은행,104758141432,"141조 5,806억원",USD
EQNR,Equinor ASA ADR,50102010,통합 오일 및 가스,104536331764,"141조 2,809억원",USD
MCK,McKesson Corp,56201040,제약,103908829216,"140조 4,328억원",USD
AEM,Agnico Eagle Mines Limited,51201060,금,103180098526,"139조 4,479억원",USD
SPOT,Spotify Technology S.A.,57201030,온라인 서비스,103034296967,"139조 2,509억원",USD
GSK,GSK plc ADR,56201040,제약,102591884574,"138조 6,529억원",USD
PSX,Phillips 66,50102030,"오일, 가스 정제 및 마케팅",102460590810,"138조 4,755억원",USD
BNY,Bank of New York Mellon Corp,55102020,투자 관리 및 펀드 운영,101890967004,"137조 7,056억원",USD
IBN,ICICI Bank Limited ADR,55101010,은행,100637013229,136조 109억원,USD
ASX,ASE Technology Holding Co.  Ltd. ADR,57101020,반도체 장비 및 테스트,99386460600,"134조 3,208억원",USD
CNQ,Canadian Natural Resources Ltd,50102020,"오일, 가스 탐사 및 생산",98520547001,"133조 1,505억원",USD
SO,Southern Co,59101010,전력 유틸리티,97953406555,"132조 3,840억원",USD
VRT,Vertiv Holdings Co,52102030,전기 부품 및 장비,97579102329,"131조 8,782억원",USD
TT,Trane Technologies PLC,52102030,전기 부품 및 장비,96330547354,"130조 1,907억원",USD
GD,General Dynamics Corp,52101010,항공우주 및 방위,92906635191,"125조 5,633억원",USD
HCA,HCA Healthcare  Inc.,56102010,의료 시설 및 서비스,94853637180,"128조 1,947억원",USD
PWR,Quanta Services Inc,52201020,건설 및 엔지니어링,94678535879,"127조 9,580억원",USD
BN,Brookfield Corporation,55102020,투자 관리 및 펀드 운영,92804964582,"125조 4,259억원",USD
USB,U.S. Bancorp,55101010,은행,92610577950,"125조 1,632억원",USD
PNC,The PNC Financial Services Group  Inc.,55101010,은행,90943198329,"122조 9,097억원",USD
DUK,Duke Energy Corp,59101010,전력 유틸리티,90687162068,"122조 5,637억원",USD
HWM,Howmet Aerospace Inc.,52101010,항공우주 및 방위,89873883279,"121조 4,646억원",USD
JCI,Johnson Controls International PLC,52102030,전기 부품 및 장비,88704780867,"119조 8,845억원",USD
KKR,KKR & Co Inc,55102020,투자 관리 및 펀드 운영,88363248562,"119조 4,229억원",USD
MMM,3M Company,54401010,소비재 대기업,87311805198,118조 19억원,USD
ELV,Elevance Health Inc,56102020,의료 관리,87274708375,"117조 9,518억원",USD
WMB,The Williams Companies  Inc.,50103030,오일 및 가스 수송 서비스,86820427163,"117조 3,378억원",USD
EMR,Emerson Electric Co,52102030,전기 부품 및 장비,86007182000,"116조 2,387억원",USD
ICE,Intercontinental Exchange  Inc.,55102050,"금융, 상품 시장 운영 및 서비스 제공",85854058897,116조 318억원,USD
BCS,Barclays PLC ADR,55101010,은행,83642983155,113조 435억원,USD
LYG,Lloyds Banking Group PLC ADR,55101010,은행,83505259158,"112조 8,574억원",USD
WM,Waste Management Inc,52203010,환경 서비스 및 장비,83012849413,"112조 1,919억원",USD
EPD,Enterprise Products Partners Units,50103030,오일 및 가스 수송 서비스,82081727194,"110조 9,335억원",USD
AMT,American Tower Corporation,60102040,특수 REITs,81659498412,"110조 3,628억원",USD
UPS,United Parcel Service Inc,52405010,"배달, 우편, 항공 화물 및 육상 물류",81564430266,"110조 2,343억원",USD
BE,Bloom Energy Corporation,52102040,중전기장비,81445646989,110조 738억원,USD
MCO,Moody's Corporation,52203070,전문 정보 서비스,81265176742,"109조 8,299억원",USD
MRSH,Marsh & McLennan Companies  Inc.,55301010,복합보험 및 중개인,81130687673,"109조 6,481억원",USD
HPE,Hewlett Packard Enterprise Company,57106010,컴퓨터 하드웨어,81015175462,"109조 4,920억원",USD
SHW,Sherwin-Williams Co,51101010,상품 화학,79709638881,"107조 7,276억원",USD
SU,Suncor Energy Inc (Canada),50102030,"오일, 가스 정제 및 마케팅",79039106916,"106조 8,214억원",USD
E,Eni SpA ADR,50102010,통합 오일 및 가스,77610778511,"104조 8,910억원",USD
ECL,Ecolab Inc.,51101030,특수 화학제,77432366721,"104조 6,498억원",USD
SLB,SLB N.V.,50103020,오일 관련 서비스 및 장비,77353545200,"104조 5,433억원",USD
CP,Canadian Pacific Kansas City Limited,52405030,지상 화물 및 물류,77289027870,"104조 4,561억원",USD
NGG,National Grid PLC ADR,59104010,복합 유틸리티,77272495015,"104조 4,338억원",USD
PBR,Petroleo Brasileiro ADR Reptg 2,50102010,통합 오일 및 가스,77250361745,"104조 4,039억원",USD
ITW,Illinois Tool Works Inc,54401010,소비재 대기업,77029856000,"104조 1,059억원",USD
MSI,Motorola Solutions Inc,57102010,통신 및 네트워킹,75581012980,"102조 1,477억원",USD
TRV,The Travelers Companies  Inc.,55301020,손해보험,75506243714,102조 467억원,USD
BAM,BROOKFIELD ASSET MANAGEMENT LTD,55102020,투자 관리 및 펀드 운영,75374081301,"101조 8,681억원",USD
NWG,NatWest Group PLC ADR,55101010,은행,73766782191,"99조 6,958억원",USD
APO,Apollo Global Management  Inc.,55501050,연금,73315933190,99조 865억원,USD
MFC,Manulife Financial Corporation,55301030,생명 및 건강 보험,73289043524,99조 501억원,USD
RACE,Ferrari N.V.,53101010,자동차 및 트럭 제조,73272912055,99조 283억원,USD
GM,General Motors Co,53101010,자동차 및 트럭 제조,73223331096,"98조 9,613억원",USD
EOG,EOG Resources  Inc.,50102020,"오일, 가스 탐사 및 생산",73182310636,"98조 9,059억원",USD
NOC,Northrop Grumman Corp,52101010,항공우주 및 방위,72432254436,"97조 8,922억원",USD
CMI,Cummins Inc,53101020,"자동차, 트럭 및 오토바이 부품",72429416545,"97조 8,884억원",USD
CI,The Cigna Group,56102020,의료 관리,72333190638,"97조 7,583억원",USD
CNI,Canadian National Railway Company,52405030,지상 화물 및 물류,72327274857,"97조 7,503억원",USD
TGT,Target Corp,53402020,할인점,72242266959,"97조 6,354억원",USD
B,Barrick Mining Corporation,51201060,금,72221408306,"97조 6,072억원",USD
CVNA,Carvana Co,53403010,"자동차 차량, 부품 및 서비스 소매",71970330558,"97조 2,679억원",USD
DB,Deutsche Bank AG,55101010,은행,71761346376,"96조 9,855억원",USD
NSC,Norfolk Southern Corp,52405030,지상 화물 및 물류,70527029122,"95조 3,173억원",USD
ET,Energy Transfer Units,50103030,오일 및 가스 수송 서비스,70243311860,"94조 9,338억원",USD
FDX,FedEx Corp,52405010,"배달, 우편, 항공 화물 및 육상 물류",70040248534,"94조 6,594억원",USD
WPM,Wheaton Precious Metals Corp.,51201060,금,69854344678,"94조 4,081억원",USD
KMI,Kinder Morgan  Inc.,50103030,오일 및 가스 수송 서비스,69632101323,"94조 1,078억원",USD
HLT,Hilton Worldwide Holdings Inc.,53301010,"호텔, 모텔 및 크루즈 라인",69419020840,"93조 8,198억원",USD
CL,Colgate-Palmolive Company,54201020,개인 생활 필수 용품,69393894764,"93조 7,858억원",USD
DLR,Digital Realty Trust  Inc.,60102040,특수 REITs,68875913668,93조 858억원,USD
NU,Nu Holdings Ltd.,55101010,은행,68402551411,"92조 4,460억원",USD
AMX,America Movil SAB de CV ADR,57401010,통합 통신 서비스,66659582400,90조 904억원,USD
SPG,Simon Property Group Inc,60102020,상업용 REITs,66637082114,90조 600억원,USD
RSG,Republic Services Inc,52203010,환경 서비스 및 장비,65492831735,"88조 5,136억원",USD
BSX,Boston Scientific Corp,56101010,첨단 의료 장비 및 기술,65099390308,"87조 9,818억원",USD
URI,United Rentals  Inc.,52203040,경영 지원 서비스,64921405727,"87조 7,413억원",USD
UMC,United Microelectronics Corp ADR,57101010,반도체,64628804107,"87조 3,458억원",USD
APD,Air Products and Chemicals  Inc.,51101010,상품 화학,64102256666,"86조 6,342억원",USD
RCL,Royal Caribbean Cruises Ltd.,53301010,"호텔, 모텔 및 크루즈 라인",62821820011,"84조 9,037억원",USD
TRP,TC Energy Corporation,50103030,오일 및 가스 수송 서비스,62287117844,"84조 1,810억원",USD
TEL,TE Connectivity PLC,57104010,전자 장비 및 부품,61805283913,"83조 5,298억원",USD
TDG,TransDigm Group Incorporated,52101010,항공우주 및 방위,61490711941,"83조 1,047억원",USD
MET,MetLife  Inc.,55301030,생명 및 건강 보험,60954946838,"82조 3,806억원",USD
COHR,Coherent Corp.,57104010,전자 장비 및 부품,60784370836,"82조 1,501억원",USD
AON,Aon PLC,55301010,복합보험 및 중개인,60689086667,82조 213억원,USD
NOK,Nokia Oyj ADR,57102010,통신 및 네트워킹,60577334550,"81조 8,703억원",USD
TAK,Takeda Pharmaceutical Company Limited ADR,56201040,제약,60536179204,"81조 8,146억원",USD
TRGP,Targa Resources Corp.,50103030,오일 및 가스 수송 서비스,60501712575,"81조 7,681억원",USD
VALE,Vale S.A. ADR,51201020,철 및 강철,60389273891,"81조 6,161억원",USD
COR,Cencora  Inc.,56101020,"의료 장비, 물품 및 유통",60001785491,81조 924억원,USD
MPLX,MPLX Common Units,50103030,오일 및 가스 수송 서비스,59979854129,81조 628억원,USD
GWW,WW Grainger Inc,52102010,산업용 기계 및 장비,59753197040,"80조 7,564억원",USD
KEYS,Keysight Technologies  Inc.,52102010,산업용 기계 및 장비,59129404833,"79조 9,134억원",USD
AJG,Arthur J. Gallagher & Co.,55301010,복합보험 및 중개인,59064335000,"79조 8,254억원",USD
SE,Sea Ltd ADR,57201020,소프트웨어,58776404095,"79조 4,363억원",USD
TFC,Truist Financial Corporation,55101010,은행,58723570857,"79조 3,649억원",USD
CRH,CRH PLC,51202010,건설 자재,58571648348,"79조 1,596억원",USD
ALL,Allstate Corp,55301020,손해보험,58030899525,"78조 4,288억원",USD
CVE,Cenovus Energy Incorporation,50102020,"오일, 가스 탐사 및 생산",57702791621,"77조 9,853억원",USD
RELX,Relx PLC ADR,57201010,IT 서비스 및 컨설팅,57533499319,"77조 7,565억원",USD
AFL,Aflac Incorporated,55301030,생명 및 건강 보험,57453941951,"77조 6,490억원",USD
FIX,Comfort Systems USA  Inc.,52201020,건설 및 엔지니어링,57195359888,"77조 2,995억원",USD
OKE,ONEOK  Inc.,50103030,오일 및 가스 수송 서비스,56793565098,"76조 7,565억원",USD
LNG,Cheniere Energy  Inc.,50103030,오일 및 가스 수송 서비스,56375563768,"76조 1,916억원",USD
OXY,Occidental Petroleum Corp,50102020,"오일, 가스 탐사 및 생산",56289580361,76조 754억원,USD
AME,AMETEK Inc,52102030,전기 부품 및 장비,56263001890,76조 394억원,USD
MT,ArcelorMittal SA ADR,51201020,철 및 강철,56155862926,"75조 8,946억원",USD
NUE,Nucor Corporation,51201020,철 및 강철,55734278566,"75조 3,249억원",USD
DAL,Delta Air Lines  Inc.,52406010,항공사,55187724678,"74조 5,862억원",USD
D,Dominion Energy  Inc.,59101010,전력 유틸리티,54908804996,"74조 2,092억원",USD
GRMN,Garmin Ltd.,57102010,통신 및 네트워킹,54899331423,"74조 1,964억원",USD
PSA,Public Storage,60102040,특수 REITs,54132978384,"73조 1,607억원",USD
CTVA,Corteva  Inc.,51101020,농화학제,53602526640,"72조 4,438억원",USD
NKE,NIKE  Inc.,53202030,제화,53554303178,"72조 3,786억원",USD
O,Realty Income Corporation,60102020,상업용 REITs,53489705405,"72조 2,913억원",USD
SRE,Sempra,59104010,복합 유틸리티,52952850181,"71조 5,658억원",USD
AU,Anglogold Ashanti PLC,51201060,금,52903464178,"71조 4,990억원",USD
CIEN,Ciena Corporation,57102010,통신 및 네트워킹,52264949974,"70조 6,361억원",USD
F,Ford Motor Co,53101010,자동차 및 트럭 제조,52237503238,"70조 5,990억원",USD
DVN,Devon Energy Corporation,50102020,"오일, 가스 탐사 및 생산",51623000000,"69조 7,685억원",USD
PBR A,Petroleo Brasileiro ADR Reptg 2 Pref Shs,50102010,통합 오일 및 가스,51578368069,"69조 7,082억원",USD
FNV,Franco-Nevada Corporation,51201060,금,51535882032,"69조 6,507억원",USD
CAH,Cardinal Health  Inc.,56201040,제약,51415436964,"69조 4,880억원",USD
EW,Edwards Lifesciences Corporation,56101010,첨단 의료 장비 및 기술,51172792000,"69조 1,600억원",USD
BDX,Becton Dickinson and Co,56101020,"의료 장비, 물품 및 유통",49846784400,"67조 3,679억원",USD
STT,State Street Corporation,55102020,투자 관리 및 펀드 운영,49514993141,"66조 9,195억원",USD
WAB,Westinghouse Air Brake Technologies Corp,52102020,중장비 및 차량,48935162643,"66조 1,359억원",USD
DEO,Diageo PLC ADR,54101020,증류주 및 포도주,48635759804,"65조 7,312억원",USD
ETR,Entergy Corp,59101010,전력 유틸리티,48331970079,"65조 3,207억원",USD
VMRK,Vivmark Residential,60102030,주거용 REITs,48245128132,"65조 2,033억원",USD
FITB,Fifth Third Bancorp,55101010,은행,47847651677,"64조 6,661억원",USD
AMP,Ameriprise Financial Inc,55102020,투자 관리 및 펀드 운영,45259291419,"61조 1,679억원",USD
STM,STMicroelectronics N.V. ADR,57101010,반도체,47670839506,"64조 4,271억원",USD
ROK,Rockwell Automation Inc,52102030,전기 부품 및 장비,47438883900,"64조 1,137억원",USD
AZO,AutoZone  Inc.,53403010,"자동차 차량, 부품 및 서비스 소매",47257494879,"63조 8,685억원",USD
A,Agilent Technologies Inc,56101010,첨단 의료 장비 및 기술,47155420120,"63조 7,306억원",USD
VST,Vistra Corp.,59101010,전력 유틸리티,47126537730,"63조 6,915억원",USD
XYZ,Block  Inc.,52203040,경영 지원 서비스,46579636350,"62조 9,524억원",USD
ABEV,Ambev SA ADR,54101010,양조업,46512912950,"62조 8,622억원",USD
TEVA,Teva Pharmaceutical Industries Limited,56201040,제약,46052501240,"62조 2,400억원",USD
KB,KB Financial Group Inc. ADR,55101010,은행,45664762987,"61조 7,159억원",USD
ITUB,Itau Unibanco Holding SA ADR,55101010,은행,45556812233,"61조 5,700억원",USD
CARR,Carrier Global Corporation,52102030,전기 부품 및 장비,45552202650,"61조 5,638억원",USD
SLF,Sun Life Financial Inc,55301030,생명 및 건강 보험,44932432138,"60조 7,262억원",USD
CLS,Celestica Inc.,57104010,전자 장비 및 부품,44906907653,"60조 6,917억원",USD
LHX,L3Harris Technologies  Inc.,52101010,항공우주 및 방위,44671024232,"60조 3,729억원",USD
HUM,Humana Inc.,56102020,의료 관리,44669874576,"60조 3,713억원",USD
VTR,Ventas  Inc.,60102040,특수 REITs,44554520743,"60조 2,154억원",USD
IQV,IQVIA Holdings Inc.,56202010,생명 공학 및 의학 연구,44456814000,60조 834억원,USD
TWLO,Twilio Inc.,57201020,소프트웨어,43696757347,59조 562억원,USD
INFY,Infosys Limited ADR,57201010,IT 서비스 및 컨설팅,43581696695,"58조 9,007억원",USD
IX,ORIX CORPORATION ADR,55102030,다각적 투자 서비스,42833382994,"57조 8,893억원",USD
FERG,Ferguson Enterprises Inc,53203020,건설 자재 및 비품,42785937419,"57조 8,252억원",USD
WDS,Woodside Energy Group Ltd ADR,50102020,"오일, 가스 탐사 및 생산",42375522187,"57조 2,705억원",USD
VEEV,Veeva Systems Inc.,56101010,첨단 의료 장비 및 기술,42243638054,57조 923억원,USD
HMC,HONDA MOTOR CO.  LTD. ADR,53101010,자동차 및 트럭 제조,42070532529,"56조 8,583억원",USD
WAT,Waters Corp,56101010,첨단 의료 장비 및 기술,41828150777,"56조 5,307억원",USD
CMG,Chipotle Mexican Grill  Inc.,53301020,레스토랑 및 바,41290589340,"55조 8,042억원",USD
CCJ,Cameco Corporation,50301010,우라늄,41197064389,"55조 6,778억원",USD
ARES,Ares Management Corporation,55102020,투자 관리 및 펀드 운영,41192051281,"55조 6,711억원",USD
CBRE,CBRE Group  Inc.,60101020,부동산 서비스,40844595783,"55조 2,015억원",USD
HLN,Haleon PLC ADR,56201040,제약,40684038126,"54조 9,845억원",USD
PRU,Prudential Financial Inc,55301030,생명 및 건강 보험,40592700000,"54조 8,610억원",USD
DHI,D.R. Horton  Inc.,53203010,주택 건설,40307749587,"54조 4,759억원",USD
MSCI,MSCI Inc.,52203070,전문 정보 서비스,39903576000,"53조 9,297억원",USD
ADM,Archer-Daniels-Midland Co,54102020,식품 가공,39684552064,"53조 6,337억원",USD
LYV,Live Nation Entertainment  Inc.,53302030,엔터테인먼트 제작,39565842329,"53조 4,732억원",USD
TFIN PR,Triumph Financial 40 Dep Shs Repstg 1 Perp Non Cum 7 125  Pref Shs Series C,55101010,은행,39420000000,"53조 2,761억원",USD
AIG,American International Group  Inc.,55301020,손해보험,39311108445,"53조 1,290억원",USD
WCN,Waste Connections  Inc.,52203010,환경 서비스 및 장비,39098891902,"52조 8,422억원",USD
SHG,Shinhan Financial Group Co.  Ltd. ADR,55101010,은행,38851701697,"52조 5,081억원",USD
SYY,Sysco Corporation,54301020,식품 소매 및 유통,38698871233,"52조 3,015억원",USD
ED,Consolidated Edison  Inc.,59101010,전력 유틸리티,38403005251,"51조 9,017억원",USD
GFI,Gold Fields Limited ADR,51201060,금,38272915101,"51조 7,258억원",USD
YUM,Yum! Brands  Inc.,53301020,레스토랑 및 바,38127010585,"51조 5,287억원",USD
P,Everpure Inc,57106010,컴퓨터 하드웨어,36951569863,"49조 9,400억원",USD
EL,Estee Lauder Companies Inc,54201020,개인 생활 필수 용품,36284778284,49조 389억원,USD
VIK,Viking Holdings Ltd,53301040,여가 및 오락시설,36186610760,"48조 9,062억원",USD
RKT,Rocket Companies Inc,55101030,소비자 대출,36075124444,"48조 7,555억원",USD
NTR,Nutrien Ltd,51101020,농화학제,35995955882,"48조 6,485억원",USD
CHT,Chunghwa Telecom Co Ltd ADR,57401010,통합 통신 서비스,35769588117,"48조 3,426억원",USD
TKO,TKO Group Holdings Inc,53302030,엔터테인먼트 제작,35747370694,"48조 3,126억원",USD
RBLX,Roblox Corporation,57201020,소프트웨어,35625928178,"48조 1,484억원",USD
MLM,Martin Marietta Materials  Inc.,51202010,건설 자재,35462818208,"47조 9,280억원",USD
IRM,Iron Mountain Inc,60102040,특수 REITs,35167633182,"47조 5,291억원",USD
UI,Ubiquiti Inc.,57102010,통신 및 네트워킹,35159725955,"47조 5,184억원",USD
