Symbol,Name,IndustryCode,Industry,MarketCapLocal,MarketCapKrwText,Currency
IPGP,IPG Photonics Corp,57104010,전자 장비 및 부품,3326200950,"4조 4,954억원",USD
WSC,WillScot Holdings Corporation,55101050,기업 금융 서비스,3324854079,"4조 4,935억원",USD
FRMI,Fermi Inc,59101010,전력 유틸리티,3292002169,"4조 4,491억원",USD
AEHR,Aehr Test Systems,57101020,반도체 장비 및 테스트,3285550328,"4조 4,404억원",USD
USLM,United States Lime & Minerals Inc,51202010,건설 자재,3264161942,"4조 4,115억원",USD
GBDC,Golub Capital BDC Inc,55102020,투자 관리 및 펀드 운영,3253434410,"4조 3,970억원",USD
NVTS,Navitas Semiconductor Corporation,57101010,반도체,3253224860,"4조 3,967억원",USD
SHOO,Steven Madden  Ltd.,53202030,제화,3252721873,"4조 3,961억원",USD
SFNC,Simmons First National Corporation,55101010,은행,3251560253,"4조 3,945억원",USD
FRSH,Freshworks Inc.,57201020,소프트웨어,3240635988,"4조 3,797억원",USD
OSIS,OSI Systems  Inc.,57104010,전자 장비 및 부품,3201784853,"4조 3,272억원",USD
DYN,Dyne Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,3200833827,"4조 3,259억원",USD
NMIH,NMI Holdings  Inc.,55301020,손해보험,3190741239,"4조 3,123억원",USD
SBCF,Seacoast Banking Corporation of Florida,55101010,은행,3178692491,"4조 2,960억원",USD
PONY,Pony AI Inc ADR,57201010,IT 서비스 및 컨설팅,3166875253,"4조 2,800억원",USD
EXPO,Exponent  Inc.,52203040,경영 지원 서비스,3148501682,"4조 2,552억원",USD
QURE,uniQure N.V.,56202010,생명 공학 및 의학 연구,3140911135,"4조 2,449억원",USD
QS,QuantumScape Corporation,53101020,"자동차, 트럭 및 오토바이 부품",3126523210,"4조 2,255억원",USD
PPTA,Perpetua Resources Corp.,51201060,금,3097372082,"4조 1,861억원",USD
CHRN,Chronoscale Corp,56101010,첨단 의료 장비 및 기술,3087513982,"4조 1,728억원",USD
RGC,Regencell Bioscience Holdings Ltd,56202010,생명 공학 및 의학 연구,3086803830,"4조 1,718억원",USD
BELFB,Bel Fuse Inc. Class B,57104010,전자 장비 및 부품,3075624108,"4조 1,567억원",USD
CLBK,Columbia Financial Inc,55101010,은행,3067423636,"4조 1,456억원",USD
FHB,First Hawaiian  Inc.,55101010,은행,3063936443,"4조 1,409억원",USD
KC,Kingsoft Cloud Holdings Ltd ADR,57201010,IT 서비스 및 컨설팅,3057444148,"4조 1,321억원",USD
COHU,Cohu  Inc.,57101020,반도체 장비 및 테스트,3055222466,"4조 1,291억원",USD
TMDX,TransMedics Group  Inc.,56101010,첨단 의료 장비 및 기술,3053840020,"4조 1,273억원",USD
NEOG,Neogen Corporation,56101020,"의료 장비, 물품 및 유통",3049121950,"4조 1,209억원",USD
ASO,Academy Sports and Outdoors  Inc.,53403040,의류 및 액세서리 소매,3048155105,"4조 1,196억원",USD
KYIV,Kyivstar Group Ltd,57401010,통합 통신 서비스,3023501657,4조 863억원,USD
ZLAB,Zai Lab Ltd ADR,56201040,제약,3005003827,4조 613억원,USD
ATRC,AtriCure  Inc.,56101020,"의료 장비, 물품 및 유통",2992464076,4조 443억원,USD
COLM,Columbia Sportswear Company,53202020,의류 및 액세서리,2991218325,4조 426억원,USD
MBX,MBX Biosciences  Inc.,56202010,생명 공학 및 의학 연구,2984962750,4조 342억원,USD
BHF,Brighthouse Financial  Inc.,55301030,생명 및 건강 보험,2984850120,4조 340억원,USD
SOUN,SoundHound AI  Inc.,57201010,IT 서비스 및 컨설팅,2979045980,4조 262억원,USD
AMBA,Ambarella  Inc.,57101010,반도체,2960093515,4조 6억원,USD
PLUG,Plug Power Inc.,50201010,재생 가능 에너지 장비 및 서비스,2948082037,"3조 9,843억원",USD
DXPE,DXP Enterprises  Inc.,52102010,산업용 기계 및 장비,2945930548,"3조 9,814억원",USD
ARCB,ArcBest Corporation,52405030,지상 화물 및 물류,2943896835,"3조 9,787억원",USD
SPSC,SPS Commerce  Inc.,57201020,소프트웨어,2933294178,"3조 9,643억원",USD
CLBT,Cellebrite DI Ltd,57201020,소프트웨어,2930636760,"3조 9,608억원",USD
IMNM,Immunome  Inc.,56202010,생명 공학 및 의학 연구,2924623947,"3조 9,526억원",USD
EXTR,Extreme Networks  Inc.,57102010,통신 및 네트워킹,2922294066,"3조 9,495억원",USD
FIZZ,National Beverage Corp.,54101030,무알콜 음료,2913308198,"3조 9,373억원",USD
BRZE,Braze  Inc.,57201020,소프트웨어,2898674577,"3조 9,176억원",USD
FRPT,Freshpet  Inc.,54102020,식품 가공,2889731990,"3조 9,055억원",USD
AVAH,Aveanna Healthcare Holdings Inc,56102010,의료 시설 및 서비스,2885802829,"3조 9,002억원",USD
ASST,Strive Inc,55102020,투자 관리 및 펀드 운영,2847027748,"3조 8,478억원",USD
CARG,CarGurus  Inc.,57201030,온라인 서비스,2845006887,"3조 8,450억원",USD
WING,Wingstop Inc.,53301020,레스토랑 및 바,2789091859,"3조 7,695억원",USD
LFTO,Liftoff Mobile Inc,57201020,소프트웨어,2768570466,"3조 7,417억원",USD
WGS,GeneDx Holdings Corp.,56102010,의료 시설 및 서비스,2707886723,"3조 6,597억원",USD
CLDX,Celldex Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,2631524617,"3조 5,565억원",USD
CDNA,CareDx  Inc.,56202010,생명 공학 및 의학 연구,2922466257,"3조 9,497억원",USD
OUST,Ouster  Inc.,57104010,전자 장비 및 부품,2902521403,"3조 9,228억원",USD
PENG,Penguin Solutions Inc,57101010,반도체,2899311909,"3조 9,184억원",USD
FIVN,Five9  Inc.,57201020,소프트웨어,2888064473,"3조 9,032억원",USD
POWI,Power Integrations  Inc.,57101010,반도체,2875239915,"3조 8,859억원",USD
ADEA,Adeia Inc.,55601010,투자 지주 회사,2848536275,"3조 8,498억원",USD
NTCT,NetScout Systems  Inc.,57201010,IT 서비스 및 컨설팅,2845764192,"3조 8,461억원",USD
DGII,Digi International Inc.,57102010,통신 및 네트워킹,2840037525,"3조 8,383억원",USD
AGYS,Agilysys Inc,57201020,소프트웨어,2831014942,"3조 8,261억원",USD
MZTI,The Marzetti Company,54102020,식품 가공,2826255960,"3조 8,197억원",USD
PGEN,Precigen  Inc.,56201040,제약,2824898099,"3조 8,178억원",USD
IQMX,Iqm Quantum Computers Oyj ADR,57106010,컴퓨터 하드웨어,2810971876,"3조 7,990억원",USD
BATRK,Liberty Media Liberty Braves Ord Shs Series C,53301040,여가 및 오락시설,2793489954,"3조 7,754억원",USD
SLDE,Slide Insurance Holdings  Inc.,55301020,손해보험,2788295733,"3조 7,684억원",USD
NAMS,NewAmsterdam Pharma Company N.V.,56202010,생명 공학 및 의학 연구,2787606781,"3조 7,675억원",USD
VNET,VNET Group  Inc. ADR,57201010,IT 서비스 및 컨설팅,2773952524,"3조 7,490억원",USD
MGRC,McGrath RentCorp,52203040,경영 지원 서비스,2771579981,"3조 7,458억원",USD
AVPT,AvePoint  Inc.,57201010,IT 서비스 및 컨설팅,2771507081,"3조 7,457억원",USD
INTA,Intapp  Inc.,57201020,소프트웨어,2761287331,"3조 7,319억원",USD
PURR,Hyperliquid Strategies Inc,57301030,블록 체인 및 암호화폐,2759834478,"3조 7,299억원",USD
RNW,Renew Energy Global PLC,59101020,민자 발전 사업,2758294583,"3조 7,278억원",USD
PPLI,People Incorporated,57201030,온라인 서비스,2753675947,"3조 7,216억원",USD
MGEE,MGE Energy  Inc.,59101010,전력 유틸리티,2746897672,"3조 7,124억원",USD
ACHC,Acadia Healthcare Company  Inc.,56102010,의료 시설 및 서비스,2734355077,"3조 6,955억원",USD
VECO,Veeco Instruments Inc.,57101020,반도체 장비 및 테스트,2711710830,"3조 6,649억원",USD
HSAI,Hesai Group ADR,57104010,전자 장비 및 부품,2687131808,"3조 6,317억원",USD
GCMG,GCM Grosvenor Inc.,55102020,투자 관리 및 펀드 운영,2682939483,"3조 6,260억원",USD
OPEN,Opendoor Technologies Inc.,60101020,부동산 서비스,2680211298,"3조 6,223억원",USD
BEAM,Beam Therapeutics Inc.,56202010,생명 공학 및 의학 연구,2678249153,"3조 6,197억원",USD
TRMK,Trustmark Corporation,55101010,은행,2667762307,"3조 6,055억원",USD
NRIX,Nurix Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,2664075803,"3조 6,005억원",USD
APPN,Appian Corp,57201020,소프트웨어,2643058329,"3조 5,721억원",USD
NBTB,NBT Bancorp Inc.,55101010,은행,2642169102,"3조 5,709억원",USD
HTO,H2O America,59103010,수자원 유틸리티,2633630108,"3조 5,594억원",USD
GPCR,Structure Therapeutics Inc. ADR,56202010,생명 공학 및 의학 연구,2632046822,"3조 5,572억원",USD
IRON,Disc Medicine  Inc.,56202010,생명 공학 및 의학 연구,2629141957,"3조 5,533억원",USD
ALRM,Alarm.com Holdings  Inc.,57201020,소프트웨어,2609636520,"3조 5,269억원",USD
AXGN,AxoGen  Inc.,56101010,첨단 의료 장비 및 기술,2608542690,"3조 5,254억원",USD
FBNC,First Bancorp (North Carolina),55101010,은행,2607403407,"3조 5,239억원",USD
DJT,Trump Media & Technology Group Corp.,57201030,온라인 서비스,2607089150,"3조 5,235억원",USD
WDFC,WD-40 Company,54201010,가정용 제품,2606779476,"3조 5,231억원",USD
HWKN,Hawkins Inc,51101090,다각적 화학 산업,2599995822,"3조 5,139억원",USD
MLYS,Mineralys Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,2599162419,"3조 5,128억원",USD
NN,NextNav Inc.,57106020,전화 및 소형 장치,2587855920,"3조 4,975억원",USD
HIMX,Himax Technologies  Inc. ADR,57101010,반도체,2565424000,"3조 4,672억원",USD
KEEL,Keel Infrastructure Corp,57301030,블록 체인 및 암호화폐,2562928830,"3조 4,638억원",USD
FRME,First Merchants Corporation,55101010,은행,2552877845,"3조 4,502억원",USD
SUPN,Supernus Pharmaceuticals  Inc.,56201040,제약,2547306256,"3조 4,427억원",USD
UPST,Upstart Holdings  Inc.,55101030,소비자 대출,2527219805,"3조 4,155억원",USD
NMRK,Newmark Group Inc,60101020,부동산 서비스,2526327060,"3조 4,143억원",USD
BANR,Banner Corp,55101010,은행,2523726831,"3조 4,108억원",USD
DRH,Diamondrock Hospitality Co,60102040,특수 REITs,2518695933,"3조 4,040억원",USD
TSAT,Telesat Corp,57401020,무선 통신 서비스,2513986278,"3조 3,977억원",USD
HURN,Huron Consulting Group Inc.,52203040,경영 지원 서비스,2511563966,"3조 3,944억원",USD
PRVA,Privia Health Group Inc,56102010,의료 시설 및 서비스,2485707668,"3조 3,594억원",USD
SKWD,Skyward Specialty Insurance Group Inc,55301020,손해보험,2482207924,"3조 3,547억원",USD
PHVS,Pharvaris N.V.,56202010,생명 공학 및 의학 연구,2471198611,"3조 3,398억원",USD
HCM,HUTCHMED (China) Ltd ADR,56201040,제약,2454751028,"3조 3,176억원",USD
NWCL,NewHold Investment Corp III,55601010,투자 지주 회사,2449234748,"3조 3,101억원",USD
NEO,NeoGenomics  Inc.,56102010,의료 시설 및 서비스,2426901062,"3조 2,800억원",USD
VERA,Vera Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,2613016527,"3조 5,315억원",USD
ATRO,Astronics Corporation,52101010,항공우주 및 방위,2516726485,"3조 4,014억원",USD
KALU,Kaiser Aluminum Corporation,51201030,알루미늄,2515307804,"3조 3,994억원",USD
VRDN,Viridian Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,2506024990,"3조 3,869억원",USD
CLOV,Clover Health Investments  Corp.,56102020,의료 관리,2480499748,"3조 3,524억원",USD
NWL,Newell Brands Inc,53204030,"가전제품, 도구 및 가정 용품",2457443000,"3조 3,212억원",USD
EEFT,Euronet Worldwide Inc,52203040,경영 지원 서비스,2457042156,"3조 3,207억원",USD
VC,Visteon Corporation,53101020,"자동차, 트럭 및 오토바이 부품",2455712514,"3조 3,189억원",USD
BUSE,First Busey Corporation,55101010,은행,2453361363,"3조 3,157억원",USD
INTR,Inter & Co Inc,55101010,은행,2445845586,"3조 3,056억원",USD
LLYVA,Liberty Live Holdings Inc Series A,53301040,여가 및 오락시설,2440752496,"3조 2,987억원",USD
SLS,Sellas Life Sciences Group Inc,56202010,생명 공학 및 의학 연구,2427387422,"3조 2,806억원",USD
SYBT,Stock Yards Bancorp Inc,55101010,은행,2427236818,"3조 2,804억원",USD
HRMY,Harmony Biosciences Holdings  Inc.,56201040,제약,2418557401,"3조 2,687억원",USD
PAYO,Payoneer Global Inc,52203040,경영 지원 서비스,2416006461,"3조 2,652억원",USD
MBIN,Merchants Bancorp,55101010,은행,2395211231,"3조 2,371억원",USD
PLUS,ePlus inc.,57201010,IT 서비스 및 컨설팅,2389360480,"3조 2,292억원",USD
IMOS,ChipMOS Technologies Inc ADR,57101020,반도체 장비 및 테스트,2377142268,"3조 2,127억원",USD
LASR,nLIGHT  Inc.,57101010,반도체,2376836116,"3조 2,123억원",USD
IOSP,Innospec Inc,51101030,특수 화학제,2366550996,"3조 1,984억원",USD
EMAT,Evolution Metals & Technologies Corp,51201010,금 제외 귀금속 및 광물,2324872344,"3조 1,421억원",USD
UNIT,Uniti Group Inc (Delaware),57401010,통합 통신 서비스,2322879542,"3조 1,394억원",USD
WAFD,WaFd Inc,55101010,은행,2310644528,"3조 1,228억원",USD
LIFE,Ethos Technologies Inc,55301030,생명 및 건강 보험,2307454640,"3조 1,185억원",USD
OCUL,Ocular Therapeutix  Inc.,56201040,제약,2305966614,"3조 1,165억원",USD
ALMR,Alamar Biosciences Inc,56101010,첨단 의료 장비 및 기술,2305227687,"3조 1,155억원",USD
SDGR,Schrodinger Inc,57201020,소프트웨어,2296532780,"3조 1,038억원",USD
OSW,OneSpaWorld Holdings Ltd,53301040,여가 및 오락시설,2291840917,3조 974억원,USD
PATK,Patrick Industries  Inc.,53203020,건설 자재 및 비품,2282323840,3조 846억원,USD
PVLA,Palvella Therapeutics Inc,56202010,생명 공학 및 의학 연구,2278401399,3조 793억원,USD
ANDE,Andersons Inc,54102010,어업 및 농업,2274324656,3조 737억원,USD
STNE,StoneCo Ltd.,57301010,핀테크,2273672932,3조 729억원,USD
SHAZ,SharonAI Holdings Inc,57201010,IT 서비스 및 컨설팅,2263139551,3조 586억원,USD
BCRX,BioCryst Pharmaceuticals  Inc.,56202010,생명 공학 및 의학 연구,2243598222,3조 322억원,USD
ETOR,eToro Group Ltd.,55102010,투자 은행 및 중개 서비스,2241073396,3조 288억원,USD
GENB,Generate Biomedicines Inc,56101010,첨단 의료 장비 및 기술,2241033533,3조 288억원,USD
ALGT,Allegiant Travel Company,52406010,항공사,2232401073,3조 171억원,USD
NWBI,Northwest Bancshares Inc,55101010,은행,2227643246,3조 107억원,USD
CHA,Chagee Holdings Ltd ADR,53301020,레스토랑 및 바,2224300381,3조 61억원,USD
SBET,Sharplink Inc,53302010,광고 및 마케팅,2222197469,3조 33억원,USD
SEDG,SolarEdge Technologies  Inc.,50201010,재생 가능 에너지 장비 및 서비스,2219848988,3조 1억원,USD
AUPH,Aurinia Pharmaceuticals Inc.,56201040,제약,2217962971,"2조 9,976억원",USD
UFPT,UFP Technologies Inc,56101020,"의료 장비, 물품 및 유통",2209099308,"2조 9,856억원",USD
PTON,Peloton Interactive Inc,53205020,오락용 제품,2203136441,"2조 9,775억원",USD
SRPT,Sarepta Therapeutics  Inc.,56201040,제약,2198098307,"2조 9,707억원",USD
ADMA,ADMA Biologics  Inc.,56201040,제약,2197289711,"2조 9,696억원",USD
CNXN,PC Connection Inc,57107010,통합 하드웨어 및 소프트웨어,2191676517,"2조 9,621억원",USD
EFSC,Enterprise Financial Services Corp,55101010,은행,2185666283,"2조 9,539억원",USD
TRVI,Trevi Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,2171331817,"2조 9,346억원",USD
RXRX,Recursion Pharmaceuticals  Inc.,56202010,생명 공학 및 의학 연구,2168135789,"2조 9,302억원",USD
ZBIO,Zenas BioPharma  Inc.,56202010,생명 공학 및 의학 연구,2154090695,"2조 9,113억원",USD
ADUS,Addus Homecare Corp,56102010,의료 시설 및 서비스,2133352032,"2조 8,832억원",USD
PENN,PENN Entertainment  Inc.,53301030,카지노 및 도박,2131658797,"2조 8,809억원",USD
BRVE,Braveheart Bio  Inc.,56202010,생명 공학 및 의학 연구,2125820058,"2조 8,730억원",USD
PLBL,Polibeli Group Ltd,57106030,가정용 전자 제품,2125047326,"2조 8,720억원",USD
RUN,Sunrun Inc,50201010,재생 가능 에너지 장비 및 서비스,2117044972,"2조 8,612억원",USD
TH,Target Hospitality Corp.,53301010,"호텔, 모텔 및 크루즈 라인",2111020333,"2조 8,530억원",USD
MCRI,Monarch Casino & Resort  Inc.,53301030,카지노 및 도박,2101236362,"2조 8,398억원",USD
NKTR,Nektar Therapeutics,56202010,생명 공학 및 의학 연구,2081698344,"2조 8,134억원",USD
NCNO,nCino  Inc.,57201020,소프트웨어,2079830543,"2조 8,109억원",USD
INOD,Innodata Inc.,57201010,IT 서비스 및 컨설팅,2405754090,"3조 2,514억원",USD
ICHR,Ichor Holdings  Ltd.,57101010,반도체,2151370914,"2조 9,076억원",USD
KOD,Kodiak Sciences Inc.,56202010,생명 공학 및 의학 연구,2124311647,"2조 8,710억원",USD
HYMC,Hycroft Mining Holding Corp,51201080,다각적 채굴,2114292342,"2조 8,575억원",USD
DOO,BRP Inc.,53205020,오락용 제품,2103570574,"2조 8,430억원",USD
FLYW,Flywire Corporation,52203040,경영 지원 서비스,2097550700,"2조 8,348억원",USD
ESTA,Establishment Labs Holdings Inc,56101020,"의료 장비, 물품 및 유통",2093284824,"2조 8,291억원",USD
URGN,UroGen Pharma Ltd.,56202010,생명 공학 및 의학 연구,2090132917,"2조 8,248억원",USD
AGIO,Agios Pharmaceuticals  Inc.,56202010,생명 공학 및 의학 연구,2087774814,"2조 8,216억원",USD
WERN,Werner Enterprises  Inc.,52405030,지상 화물 및 물류,2086605257,"2조 8,200억원",USD
ECPG,Encore Capital Group  Inc.,55101050,기업 금융 서비스,2084668584,"2조 8,174억원",USD
ALVO,Alvotech SA,56202010,생명 공학 및 의학 연구,2083808699,"2조 8,163억원",USD
STGW,Stagwell Inc.,53302010,광고 및 마케팅,2080486088,"2조 8,118억원",USD
FWONA,Liberty Media Formula One Ord Shs Series A,53302020,방송,2079304997,"2조 8,102억원",USD
PLPC,Preformed Line Products Co,52102030,전기 부품 및 장비,2078675665,"2조 8,093억원",USD
MESO,Mesoblast Limited ADR,56202010,생명 공학 및 의학 연구,2067289658,"2조 7,939억원",USD
TBBK,Bancorp Inc,55101010,은행,2063404667,"2조 7,887억원",USD
VCEL,Vericel Corporation,56201040,제약,2059530015,"2조 7,835억원",USD
SRCE,1st Source Corporation,55101010,은행,2055624667,"2조 7,782억원",USD
QUBT,Quantum Computing Inc.,57201020,소프트웨어,2055229498,"2조 7,776억원",USD
CMPS,Compass Pathways PLC ADR,56202010,생명 공학 및 의학 연구,2046687429,"2조 7,661억원",USD
PDFS,PDF Solutions  Inc.,57101020,반도체 장비 및 테스트,2045486343,"2조 7,645억원",USD
TILE,Interface  Inc.,53203020,건설 자재 및 비품,2036310206,"2조 7,521억원",USD
DRVN,Driven Brands Holdings Inc.,54201030,개인 서비스,2024302342,"2조 7,358억원",USD
MFP,Midera Food Processing Inc,52102010,산업용 기계 및 장비,2023610557,"2조 7,349억원",USD
PGNY,Progyny  Inc.,56102020,의료 관리,2013311180,"2조 7,210억원",USD
ZD,Ziff Davis Inc,57201030,온라인 서비스,1995515506,"2조 6,969억원",USD
SONO,Sonos  Inc.,57106030,가정용 전자 제품,1993253546,"2조 6,939억원",USD
RAPP,Rapport Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,1989659520,"2조 6,890억원",USD
XRAY,DENTSPLY SIRONA Inc.,56101020,"의료 장비, 물품 및 유통",1983571066,"2조 6,808억원",USD
LKFT,Lakefront Biotherapeutics NV ADR,56202010,생명 공학 및 의학 연구,1982129492,"2조 6,788억원",USD
DHC,Diversified Healthcare Trust,60102040,특수 REITs,1978193832,"2조 6,735억원",USD
KARO,Karooooo Ltd,57201010,IT 서비스 및 컨설팅,1964504947,"2조 6,550억원",USD
HUBG,Hub Group  Inc.,52405030,지상 화물 및 물류,1960581531,"2조 6,497억원",USD
CHCO,City Holding Co,55101010,은행,1960563884,"2조 6,497억원",USD
ZYME,Zymeworks Inc.,56202010,생명 공학 및 의학 연구,1955991478,"2조 6,435억원",USD
PRDO,Perdoceo Education Corporation,63101010,기타 교육 서비스 제공,1954281428,"2조 6,412억원",USD
WRD,WeRide Inc ADR,57201010,IT 서비스 및 컨설팅,1947420236,"2조 6,319억원",USD
FTRE,Fortrea Holdings Inc,56202010,생명 공학 및 의학 연구,1942893000,"2조 6,258억원",USD
NVCR,NovoCure Limited,56101020,"의료 장비, 물품 및 유통",1941152153,"2조 6,235억원",USD
PRCH,Porch Group  Inc.,57201020,소프트웨어,1937783601,"2조 6,189억원",USD
MRVI,Maravai LifeSciences Holdings Inc,56202010,생명 공학 및 의학 연구,1937165243,"2조 6,181억원",USD
ALKT,Alkami Technology  Inc.,57201010,IT 서비스 및 컨설팅,1934580418,"2조 6,146억원",USD
CMPR,Cimpress PLC,52203020,상업 인쇄 서비스,1934565868,"2조 6,146억원",USD
MCHPP,Microchip Technology Dep Shs Repstg 1 20Th Pfd Conv Ser A,57101010,반도체,1921590000,"2조 5,970억원",USD
GRFS,Grifols  S.A. ADR,56201040,제약,1921184596,"2조 5,965억원",USD
VERX,Vertex  Inc.,57201020,소프트웨어,1912549984,"2조 5,848억원",USD
GHRS,GH Research PLC,56202010,생명 공학 및 의학 연구,1912374116,"2조 5,846억원",USD
BLKB,Blackbaud  Inc.,57201020,소프트웨어,1912284787,"2조 5,845억원",USD
TOP,TOP Financial Group Ltd,55102010,투자 은행 및 중개 서비스,1905064900,"2조 5,747억원",USD
GCT,Gigacloud Technology Inc,57201030,온라인 서비스,1896927789,"2조 5,637억원",USD
EZPW,EZCORP Inc,55101030,소비자 대출,1886926108,"2조 5,502억원",USD
BLBD,Blue Bird Corporation,52102020,중장비 및 차량,1874271228,"2조 5,331억원",USD
XNCR,Xencor  Inc.,56202010,생명 공학 및 의학 연구,1870731469,"2조 5,283억원",USD
HAPN,Happen  Inc.,55101030,소비자 대출,1847673499,"2조 4,971억원",USD
LIME,Neutron Holdings Inc,53101020,"자동차, 트럭 및 오토바이 부품",1842951628,"2조 4,907억원",USD
GABC,German American Bancorp Inc,55101010,은행,1840985804,"2조 4,881억원",USD
ALNT,Allient Inc,52102030,전기 부품 및 장비,1837291339,"2조 4,831억원",USD
NEXT,NextDecade Corporation,52201020,건설 및 엔지니어링,1802075381,"2조 4,355억원",USD
LIND,Lindblad Expeditions Holdings  Inc.,53301010,"호텔, 모텔 및 크루즈 라인",1792729903,"2조 4,229억원",USD
SGRY,Surgery Partners  Inc.,56102010,의료 시설 및 서비스,2068508508,"2조 7,956억원",USD
VIR,Vir Biotechnology  Inc.,56202010,생명 공학 및 의학 연구,1945983517,"2조 6,300억원",USD
TMC,TMC the metals company Inc.,51201050,특수 채굴 및 금속,1945407476,"2조 6,292억원",USD
SEPN,Septerna  Inc.,56202010,생명 공학 및 의학 연구,1884815120,"2조 5,473억원",USD
STOK,Stoke Therapeutics  Inc.,56202010,생명 공학 및 의학 연구,1884166266,"2조 5,465억원",USD
BAND,Bandwidth Inc.,57201020,소프트웨어,1879358019,"2조 5,400억원",USD
BLFS,BioLife Solutions  Inc.,56101020,"의료 장비, 물품 및 유통",1862511287,"2조 5,172억원",USD
CNXC,Concentrix Corporation,52203040,경영 지원 서비스,1861669859,"2조 5,160억원",USD
LMAT,LeMaitre Vascular  Inc.,56101010,첨단 의료 장비 및 기술,1851952432,"2조 5,029억원",USD
RBCAA,Republic Bancorp Inc,55101010,은행,1840112632,"2조 4,869억원",USD
ABSI,Absci Corp,56202010,생명 공학 및 의학 연구,1837986047,"2조 4,840억원",USD
FSUN,Firstsun Capital Bancorp,55101010,은행,1833079338,"2조 4,774억원",USD
MLCO,Melco Resorts & Entertainment Ltd ADR,53301030,카지노 및 도박,1817566621,"2조 4,564억원",USD
PLAB,Photronics  Inc.,57101020,반도체 장비 및 테스트,1794693820,"2조 4,255억원",USD
ANIP,ANI Pharmaceuticals  Inc.,56201040,제약,1789620124,"2조 4,187억원",USD
COAG,Hemab Therapeutics Holdings Inc,56202010,생명 공학 및 의학 연구,1786738475,"2조 4,148억원",USD
NVAX,Novavax  Inc.,56202010,생명 공학 및 의학 연구,1786362213,"2조 4,143억원",USD
CENTA,Central Garden & Pet Co Class A,54102020,식품 가공,1781498104,"2조 4,077억원",USD
NTLA,INTELLIA THERAPEUTICS  INC.,56202010,생명 공학 및 의학 연구,1778207734,"2조 4,032억원",USD
FRNM,Freenome  Inc.,56202010,생명 공학 및 의학 연구,1768037324,"2조 3,895억원",USD
LBTYA,Liberty Global Ltd Class A,53302020,방송,1761920683,"2조 3,812억원",USD
HOPE,Hope Bancorp Inc,55101010,은행,1760282500,"2조 3,790억원",USD
TYRA,Tyra Biosciences  Inc.,56202010,생명 공학 및 의학 연구,1757729795,"2조 3,756억원",USD
FORTY,Formula Systems 1985 Ltd ADR,57201010,IT 서비스 및 컨설팅,1748152038,"2조 3,626억원",USD
PSNL,Personalis  Inc.,56202010,생명 공학 및 의학 연구,1747245906,"2조 3,614억원",USD
ASTH,Astrana Health  Inc.,56102010,의료 시설 및 서비스,1741609290,"2조 3,538억원",USD
STBA,S&T Bancorp Inc,55101010,은행,1736825481,"2조 3,473억원",USD
PGY,Pagaya Technologies Ltd.,57301010,핀테크,1732754759,"2조 3,418억원",USD
JBLU,JetBlue Airways Corporation,52406010,항공사,1716770424,"2조 3,202억원",USD
NBTX,Nanobiotix SA ADR,56202010,생명 공학 및 의학 연구,1704617247,"2조 3,038억원",USD
PAX,Patria Investments Ltd,55102020,투자 관리 및 펀드 운영,1704010571,"2조 3,030억원",USD
LCID,Lucid Group  Inc.,53101010,자동차 및 트럭 제조,1702383160,"2조 3,008억원",USD
UROY,Uranium Royalty Corp,50301010,우라늄,1701219910,"2조 2,992억원",USD
STRA,Strategic Education  Inc.,63101010,기타 교육 서비스 제공,1698212037,"2조 2,951억원",USD
IMCR,Immunocore Holdings PLC ADR,56201040,제약,1693394314,"2조 2,886억원",USD
TSHA,Taysha Gene Therapies  Inc.,56202010,생명 공학 및 의학 연구,1681301092,"2조 2,723억원",USD
OCFC,OceanFirst Financial Corp.,55101010,은행,1678727454,"2조 2,688억원",USD
TCBK,Trico Bancshares,55101010,은행,1672494082,"2조 2,604억원",USD
BFC,Bank First Corp,55101010,은행,1672042104,"2조 2,598억원",USD
ATEX,Anterix Inc.,57401020,무선 통신 서비스,1671538159,"2조 2,591억원",USD
PRGS,Progress Software Corp,57201020,소프트웨어,1665945704,"2조 2,515억원",USD
ALHC,Alignment Healthcare  Inc.,56102020,의료 관리,1657406841,"2조 2,400억원",USD
MQ,Marqeta  Inc.,57301010,핀테크,1657253437,"2조 2,398억원",USD
MGRT,Mega Fortune Co Ltd,57107010,통합 하드웨어 및 소프트웨어,1643125000,"2조 2,207억원",USD
WB,Weibo Corp ADR,57201030,온라인 서비스,1642728550,"2조 2,201억원",USD
AMPL,Amplitude  Inc.,57201020,소프트웨어,1641397107,"2조 2,183억원",USD
ETON,Eton Pharmaceuticals Inc,56201040,제약,1631811177,"2조 2,054억원",USD
INBX,Inhibrx Biosciences Inc,56202010,생명 공학 및 의학 연구,1628803432,"2조 2,013억원",USD
QCRH,QCR Holdings Inc,55101010,은행,1627081007,"2조 1,990억원",USD
GSHD,Goosehead Insurance  Inc.,55301010,복합보험 및 중개인,1625207813,"2조 1,965억원",USD
